,title,location,bedrooms,bathrooms,price,rate
2386,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2387,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2388,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2389,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2390,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2391,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2392,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2393,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2394,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2395,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2396,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2397,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2398,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2399,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2400,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2401,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2402,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2403,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2404,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2405,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2406,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2407,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2408,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2409,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2410,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2411,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2412,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2413,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2414,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2415,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2416,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2417,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2418,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2419,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2420,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2421,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2422,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2423,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2424,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2425,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2426,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2427,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2428,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2429,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2430,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2431,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2432,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2433,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2434,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2435,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2436,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2437,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2438,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2439,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2440,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2441,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2442,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2443,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2444,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2445,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2446,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2447,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2448,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2449,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2450,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2451,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2452,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2453,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2454,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2455,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2456,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2457,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2458,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2459,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2460,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2461,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2462,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2463,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2464,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2465,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2466,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2467,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2468,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2469,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2470,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2471,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2472,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2473,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2474,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2475,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2476,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2477,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2478,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2479,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2480,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2481,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2482,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2483,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2484,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2485,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2486,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2487,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2488,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2489,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2490,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2491,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2492,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2493,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2494,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2495,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2496,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2497,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2498,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2499,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2500,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2501,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2502,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2503,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2504,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2505,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2506,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2507,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2508,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2509,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2510,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2511,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2512,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2513,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2514,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2515,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2516,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2517,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2518,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2519,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
